fixture_id,date,timestamp,timezone,referee,status_short,status_long,elapsed_time,league_id,league_name,country,season,round,home_team_id,home_team_name,home_team_winner,away_team_id,away_team_name,away_team_winner,goals_home,goals_away,score_ht_home,score_ht_away,score_ft_home,score_ft_away,score_et_home,score_et_away,score_pen_home,score_pen_away,venue_name,venue_city
1427295,2025-11-12T12:00:00+00:00,1762948800,UTC,,FT,Match Finished,90,175,Third League - Northeast,Bulgaria,2025,Northeast - 9,8509,Botev Novi Pazar,False,14220,Dorostol,True,1,2,,,1,2,,,,,Stadion Botev,Novi pazar
1427297,2025-11-12T12:00:00+00:00,1762948800,UTC,,FT,Match Finished,90,175,Third League - Northeast,Bulgaria,2025,Northeast - 9,17310,Spartak Varna II,True,8510,Chernolomets 1919,False,5,0,3,0,5,0,,,,,Stadion Lokomotiv,Varna
1427298,2025-11-12T12:00:00+00:00,1762948800,UTC,,FT,Match Finished,90,175,Third League - Northeast,Bulgaria,2025,Northeast - 9,8514,Septemvri Tervel,True,6397,Svetkavitsa Targovishte,False,9,0,,,9,0,,,,,Gradski stadion,Tervel
1470413,2025-11-12T12:00:00+00:00,1762948800,UTC,,FT,Match Finished,90,275,Liga 2,Indonesia,2025,Regular Season East - 16,2457,Persiba Balikpapan,False,3882,PSS Sleman,True,1,2,0,2,1,2,,,,,Stadion Batakan,Balikpapan
1479870,2025-11-12T12:00:00+00:00,1762948800,UTC,,FT,Match Finished,90,886,UEFA U17 Championship - Qualification,World,2026,Group Stage - 1,17984,Wales U17,False,17979,Slovenia U17,True,1,2,0,2,1,2,,,,,,
1482794,2025-11-12T12:00:00+00:00,1762948800,UTC,,FT,Match Finished,90,424,Ligue 1,Congo-DR,2025,Regular Season - 4,8064,Maniema Union,True,10007,Rangers,False,1,0,0,0,1,0,,,,,,
1483136,2025-11-12T12:00:00+00:00,1762948800,UTC,,FT,Match Finished,90,424,Ligue 1,Congo-DR,2025,Regular Season - 6,21621,FC MK,,20468,Céleste,,1,1,0,1,1,1,,,,,,
1484235,2025-11-12T12:00:00+00:00,1762948800,UTC,,FT,Match Finished,90,314,Cup,Bosnia,2025,Round of 32,26990,FK Crni Vrh Jaružani,False,3359,Radnik Bijeljina,True,0,1,0,1,0,1,,,,,,
1412607,2025-11-12T12:30:00+00:00,1762950600,UTC,,FT,Match Finished,90,336,Druha Liga,Ukraine,2025,Regular Season - 18,26739,Bukovyna 2,False,24587,Nyva Ternopil II,True,1,2,0,1,1,2,,,,,,
1441031,2025-11-12T12:30:00+00:00,1762950600,UTC,,FT,Match Finished,90,946,Second NL,Croatia,2025,Regular Season - 7,5711,Križevci,True,8580,Grobničan Čavle,False,1,0,0,0,1,0,,,,,Gradski stadion Krizevci,Krizevci
1467447,2025-11-12T12:30:00+00:00,1762950600,UTC,,FT,Match Finished,90,319,2. Division,Cyprus,2025,Regular Season - 6,3398,Doxa,True,20024,Ahironas / Onisilos,False,2,0,1,0,2,0,,,,,Makario Stadium,Nicosia
1468970,2025-11-12T12:30:00+00:00,1762950600,UTC,,FT,Match Finished,90,1140,AFC Women's Champions League,World,2025,Group Stage - 2,26464,Naegohyang W,True,14379,Suwon FMC,False,3,0,0,0,3,0,,,,,,
1472662,2025-11-12T12:30:00+00:00,1762950600,UTC,,FT,Match Finished,90,574,Srpska Liga - East,Serbia,2025,East - 13,17432,Sloga Leskovac,True,22082,Jedinstvo Kruševac,False,2,1,0,0,2,1,,,,,Igralište FK Sloga Leskovac,Leskovac
1366935,2025-11-12T12:45:00+00:00,1762951500,UTC,,FT,Match Finished,90,893,UEFA U19 Championship - Qualification,World,2026,Qualifying Round - 1,10346,Serbia U19,True,10363,Gibraltar U19,False,4,0,3,0,4,0,,,,,,
1366927,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,893,UEFA U19 Championship - Qualification,World,2026,Qualifying Round - 1,10351,Turkey U19,True,10369,Liechtenstein U19,False,7,0,3,0,7,0,,,,,,
1366933,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,893,UEFA U19 Championship - Qualification,World,2026,Qualifying Round - 1,10352,Ukraine U19,True,10354,Albania U19,False,3,0,1,0,3,0,,,,,,
1434015,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,703,Professional Development League,England,2025,Regular Season - 14,20018,Peterborough United U21,True,20093,Crewe Alexandra U21,False,5,0,1,0,5,0,,,,,Weston Homes Stadium,Peterborough
1435883,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,566,Ligue A,Burundi,2025,Regular Season - 12,26333,Garage Express,False,12184,Musongati,True,0,2,,,0,2,,,,,Stade Ingoma,Gitega
1435884,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,566,Ligue A,Burundi,2025,Regular Season - 12,12181,Kayanza United,False,8070,Rukinzo,True,1,2,,,1,2,,,,,Stade de Gatwaro,Kayanza
1435885,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,566,Ligue A,Burundi,2025,Regular Season - 12,4447,Aigle Noir,True,26334,Green Farmers FC,False,3,1,,,3,1,,,,,Stade Peace Park Progress,Makamba
1435886,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,566,Ligue A,Burundi,2025,Regular Season - 12,12177,Bumamuru,True,12186,Vital'O,False,2,1,,,2,1,,,,,Stade Urukundo,Mwumba
1435888,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,566,Ligue A,Burundi,2025,Regular Season - 12,12185,Ngozi City,False,12180,Inter Star,True,1,2,,,1,2,,,,,Stade Urukundo,Mwumba
1482593,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,847,Premier League,Eswatini,2025,Regular Season - 3,26848,Tabankulu,True,20372,Nsingizini Hotspurs,False,2,0,,,2,0,,,,,,
1483108,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,424,Ligue 1,Congo-DR,2025,Regular Season - 7,17767,Tshinkunku,True,17766,Panda B5,False,2,0,,,2,0,,,,,,
1485673,2025-11-12T13:00:00+00:00,1762952400,UTC,,FT,Match Finished,90,1164,CAF Women's Champions League,World,2025,Group Stage - 2,25380,TP Mazembe W,True,27008,Gaborone United Ladies,False,3,0,1,0,3,0,,,,,Suez Canal Stadium,Ismailia
1486049,2025-11-12T13:00:00+00:00,1762952400,UTC,,NS,Not Started,,424,Ligue 1,Congo-DR,2025,Regular Season - 10,27053,Saint-Luc,,21622,Tanganyika,,,,,,,,,,,,,
1366939,2025-11-12T13:30:00+00:00,1762954200,UTC,,FT,Match Finished,90,893,UEFA U19 Championship - Qualification,World,2026,Qualifying Round - 1,10330,Czech Republic U19,True,10357,Azerbaijan U19,False,6,1,1,0,6,1,,,,,,
1472148,2025-11-12T13:30:00+00:00,1762954200,UTC,,FT,Match Finished,90,828,Ligue 2,Tunisia,2025,Regular Season - 5,985,Stade Gabesien,True,10598,Ariana,False,2,1,2,0,2,1,,,,,,
1486079,2025-11-12T13:30:00+00:00,1762954200,UTC,,FT,Match Finished,90,760,LFA First Division,Liberia,2025,Regular Season - 7,22358,Paynesville,True,25191,Black Man Warrior,False,1,0,0,0,1,0,,,,,,
1435882,2025-11-12T13:45:00+00:00,1762955100,UTC,,FT,Match Finished,90,566,Ligue A,Burundi,2025,Regular Season - 12,12178,Dynamik,True,8092,Olympic Star,False,2,1,0,1,2,1,,,,,Stade Urunani,Buganda
