fixture_id,date,timestamp,timezone,referee,status_short,status_long,elapsed_time,league_id,league_name,country,season,round,home_team_id,home_team_name,home_team_winner,away_team_id,away_team_name,away_team_winner,goals_home,goals_away,score_ht_home,score_ht_away,score_ft_home,score_ft_away,score_et_home,score_et_away,score_pen_home,score_pen_away,venue_name,venue_city
1485749,2025-11-14T18:30:00+00:00,1763145000,UTC,,NS,Not Started,,1115,Paraense A3,Brazil,2025,Semi-finals,23742,Belenense,,25002,Santos PA,,,,,,,,,,,,,
1486093,2025-11-14T18:30:00+00:00,1763145000,UTC,,NS,Not Started,,1115,Paraense A3,Brazil,2025,Semi-finals,15610,Gavião,,26856,Atletico Paraense,,,,,,,,,,,,,
1406784,2025-11-14T19:00:00+00:00,1763146800,UTC,,NS,Not Started,,754,Oberliga - Nordost-Nord,Germany,2025,Nordost-Nord - 13,12820,Neustrelitz,,22912,Union Klosterfelde,,,,,,,,,,,,Parkstadion,Neustrelitz
1436408,2025-11-14T19:00:00+00:00,1763146800,UTC,,NS,Not Started,,733,I Liga - Women,Slovakia,2025,Regular Season - 14,15982,Spartak Myjava W,,24078,Komárno W,,,,,,,,,,,,Futbalový štadión Spartak Myjava,Myjava
1462334,2025-11-14T19:00:00+00:00,1763146800,UTC,,NS,Not Started,,453,Tercera División RFEF - Group 15,Spain,2025,Group 15 - 11,26553,Aoiz,,9854,Pamplona,,,,,,,,,,,,Estadio San Miguel,Agoitz (Aoiz)
1485809,2025-11-14T19:00:00+00:00,1763146800,UTC,,NS,Not Started,,66,Coupe de France,France,2025,1/128-finals,9932,Cannes,,3012,Annecy,,,,,,,,,,,,Stade Pierre de Coubertin,Cannes
1485869,2025-11-14T19:00:00+00:00,1763146800,UTC,,NS,Not Started,,66,Coupe de France,France,2025,1/128-finals,27038,Olympique de Villefontaine,,101,Grenoble,,,,,,,,,,,,,
1391911,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,141,Segunda División,Spain,2025,Regular Season - 14,720,Valladolid,,534,Las Palmas,,,,,,,,,,,,Estadio Municipal José Zorrilla,Valladolid
1395539,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,South - 14,2190,Cwmbran Celtic,,2196,Llantwit Major,,,,,,,,,,,,The Avondale Motor Park Arena,Cwmbran
1395540,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,South - 14,20364,Newport City,,7586,Cardiff Draconians,,,,,,,,,,,,Newport Stadium,Newport (Casnewydd)
1395542,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,South - 14,6479,Trefelin,,359,Carmarthen Town,,,,,,,,,,,,Ynys Park,Port Talbot
1430290,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,599,1. Liga Classic - Group 1,Switzerland,2025,Group 1 - 14,6628,Lancy,,16337,Portalban / Gletterens,,,,,,,,,,,,Centre Sportif Les Grèves,Portalban
1439491,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,942,Serie C - Girone B,Italy,2025,Girone B - 14,876,Arezzo,,9430,Bra,,,,,,,,,,,,Citta di Arezzo,Arezzo
1439492,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,942,Serie C - Girone B,Italy,2025,Girone B - 14,1688,Forli,,9510,Campobasso FC,,,,,,,,,,,,Stadio Tullo Morgagni,Forli
1444722,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,518,Reserve Pro League,Belgium,2025,Regular Season - 9,19587,Westerlo U21,,22199,Patro Eisden U21,,,,,,,,,,,,,
1450426,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,149,Second Amateur Division - VFV A,Belgium,2025,VV A - 12,14157,Diksmuide,,5966,VW Hamme,,,,,,,,,,,,Batimont Solar Park,Oostende
1462333,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,453,Tercera División RFEF - Group 15,Spain,2025,Group 15 - 11,15320,Bidezarra,,24614,Atlético Artajonés,,,,,,,,,,,,Campo Bidezarra de Noain,Noain
1485011,2025-11-14T19:30:00+00:00,1763148600,UTC,,NS,Not Started,,10,Friendlies,World,2025,Friendlies 1,10309,England U20,,10290,Japan U20,,,,,,,,,,,,,
1323349,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,773,Slovakia,,771,Northern Ireland,,,,,,,,,,,,,
1323350,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,1093,Gibraltar,,1109,Montenegro,,,,,,,,,,,,,
1350069,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,850,UEFA U21 Championship - Qualification,World,2027,Group Stage - 10,8224,Spain U21,,8220,San Marino U21,,,,,,,,,,,,Estadio Anxo Carro,Lugo
1350072,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,850,UEFA U21 Championship - Qualification,World,2027,Group Stage - 10,8190,England U21,,8217,Republic of Ireland U21,,,,,,,,,,,,,Birmingham
1366314,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,1102,Luxembourg,,25,Germany,,,,,,,,,,,,,
1366315,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,24,Poland,,1118,Netherlands,,,,,,,,,,,,,
1366316,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,3,Croatia,,1098,Faroe Islands,,,,,,,,,,,,,
1385225,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,408,Premiership,Northern-Ireland,2025,Regular Season - 16,5352,Glentoran,,5350,Carrick Rangers,,,,,,,,,,,,The BetMcLean Oval,Belfast
1395541,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,South - 14,11310,Trethomas Bluebirds,,20358,Baglan Dragons,,,,,,,,,,,,CCB Centre for Sporting Excellence,"Ystrad Mynach, Caerphilly"
1395543,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,South - 14,2202,Cambrian & Clydach,,2188,Ammanford AFC,,,,,,,,,,,,M & P Group 3G,Blaen Clydach
1395545,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,North - 14,5609,Buckley Town,,5623,Rhyl,,,,,,,,,,,,Globe Way Stadium,"Buckley / Bwcle, Flintshire"
1395546,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,North - 14,5620,Penrhyncoch,,6445,Caersws,,,,,,,,,,,,Cae Baker,"Penrhyncoch, Ceredigion"
1395547,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,North - 14,5624,Ruthin Town,,6443,Brickfield Rangers,,,,,,,,,,,,Memorial Playing Fields,"Ruthin / Rhuthun, Denbighshire"
1401109,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,110,Premier League,Wales,2025,Regular Season - 17,353,Cardiff MET,,2201,Briton Ferry,,,,,,,,,,,,Cyncoed Campus,Cardiff
1401110,2025-11-14T19:45:00+00:00,1763149500,UTC,,NS,Not Started,,110,Premier League,Wales,2025,Regular Season - 17,5614,Flint Town United,,354,The New Saints,,,,,,,,,,,,Essity Stadium,Flint
1395544,2025-11-14T20:00:00+00:00,1763150400,UTC,,NS,Not Started,,111,FAW Championship,Wales,2025,North - 14,4909,Airbus UK,,6451,Denbigh Town,,,,,,,,,,,,The Airfield,Broughton
1431626,2025-11-14T20:15:00+00:00,1763151300,UTC,,NS,Not Started,,435,Primera División RFEF - Group 1,Spain,2025,Group 1 - 12,9632,Real Avilés,,9578,Arenas Getxo,,,,,,,,,,,,Estadio Roman Suarez Puerta,Avilés
1461415,2025-11-14T21:00:00+00:00,1763154000,UTC,,NS,Not Started,,450,Tercera División RFEF - Group 12,Spain,2025,Group 12 - 11,9415,Tamaraceite,,26549,Telde,,,,,,,,,,,,Campo de Fútbol Juan Guedes,Las Palmas de Gran Canaria
1461416,2025-11-14T21:00:00+00:00,1763154000,UTC,,NS,Not Started,,450,Tercera División RFEF - Group 12,Spain,2025,Group 12 - 11,9807,Villa Santa Brígida,,15472,Arucas,,,,,,,,,,,,Campo Los Olivos,Santa Brígida
1461417,2025-11-14T21:00:00+00:00,1763154000,UTC,,NS,Not Started,,450,Tercera División RFEF - Group 12,Spain,2025,Group 12 - 11,20375,Real Unión de Tenerife,,9799,Marino,,,,,,,,,,,,Campo de Fútbol de La Salud,Santa Cruz de Tenerife
1485992,2025-11-14T21:00:00+00:00,1763154000,UTC,,NS,Not Started,,1205,Kings Cup,Brazil,2025,Semi-finals,26902,G3X,,26900,Funkbol,,,,,,,,,,,,Trident Arena,
1486094,2025-11-14T21:30:00+00:00,1763155800,UTC,,NS,Not Started,,501,Copa Paraguay,Paraguay,2025,3rd place,1174,Club Guarani,,1175,Nacional Asuncion,,,,,,,,,,,,Estadio Lic. Erico Galeano Segovia,
1456960,2025-11-14T22:00:00+00:00,1763157600,UTC,,NS,Not Started,,722,Liga Premier Serie A,Mexico,2025,Apertura - 12,26524,Atletico Hidalgo,,17783,Deportivo Zap,,,,,,,,,,,,Deportivo Municipal Atitalaquia,Atitalaquia
1483546,2025-11-14T22:00:00+00:00,1763157600,UTC,,NS,Not Started,,591,Pro League,Trinidad-And-Tobago,2026,Regular Season - 4,12567,San Juan Jabloteh,,25276,Phoenix,,,,,,,,,,,,Hasely Crawford Stadium,Port of Spain
1485993,2025-11-14T22:00:00+00:00,1763157600,UTC,,NS,Not Started,,1205,Kings Cup,Brazil,2025,Semi-finals,26903,Loud,,26901,Furia,,,,,,,,,,,,Trident Arena,
1486193,2025-11-14T22:00:00+00:00,1763157600,UTC,,NS,Not Started,,132,Primera C,Argentina,2025,Semi-finals,18915,Mercedes,,8381,Deportivo Español,,,,,,,,,,,,,
1353623,2025-11-14T23:00:00+00:00,1763161200,UTC,,NS,Not Started,,72,Serie B,Brazil,2025,Regular Season - 37,149,Paysandu,,10862,Amazonas,,,,,,,,,,,,Leonidas Sodre de Castro,Belem
1374295,2025-11-14T23:00:00+00:00,1763161200,UTC,,NS,Not Started,,128,Liga Profesional Argentina,Argentina,2025,2nd Phase - 16,446,Lanus,,455,Atletico Tucuman,,,,,,,,,,,,Estadio Ciudad de Lanús - Néstor Díaz Pérez,"Lanús, Provincia de Buenos Aires"
