fixture_id,date,timestamp,timezone,referee,status_short,status_long,elapsed_time,league_id,league_name,country,season,round,home_team_id,home_team_name,home_team_winner,away_team_id,away_team_name,away_team_winner,goals_home,goals_away,score_ht_home,score_ht_away,score_ft_home,score_ft_away,score_et_home,score_et_away,score_pen_home,score_pen_away,venue_name,venue_city
1468972,2025-11-13T12:00:00+00:00,1763035200,UTC,,FT,Match Finished,90,1140,AFC Women's Champions League,World,2025,Group Stage - 1,24897,Hồ Chí Minh City W,True,26446,Stallion W,False,1,0,0,0,1,0,,,,,,
1470497,2025-11-13T12:00:00+00:00,1763035200,UTC,,FT,Match Finished,90,275,Liga 2,Indonesia,2025,Regular Season West - 19,26647,Sumsel United,True,26646,Persikad Depok FC,False,3,1,2,0,3,1,,,,,Jakabaring Stadium,Palembang
1483140,2025-11-13T12:00:00+00:00,1763035200,UTC,,FT,Match Finished,90,424,Ligue 1,Congo-DR,2025,Regular Season - 6,8573,Bukavu Dawa,True,24108,New Jack,False,2,1,,,2,1,,,,,,
1484998,2025-11-13T12:00:00+00:00,1763035200,UTC,,FT,Match Finished,90,10,Friendlies,World,2025,Friendlies 1,4460,Hong Kong,,1543,Cambodia,,1,1,1,1,1,1,,,,,,
1440835,2025-11-13T12:30:00+00:00,1763037000,UTC,,FT,Match Finished,90,887,Second League,Egypt,2025,Regular Season - 12,15731,Abu Qair Semad,True,20461,Proxy,False,2,1,1,1,2,1,,,,,Abou Qir Fertilizers Stadium,Al Mandarah
1440836,2025-11-13T12:30:00+00:00,1763037000,UTC,,FT,Match Finished,90,887,Second League,Egypt,2025,Regular Season - 12,18036,Baladiyyat Al Mehalla,,13822,Olympic El Qanah,,0,0,0,0,0,0,,,,,El Mahalla Stadium,El Mahalla El Kubra
1440837,2025-11-13T12:30:00+00:00,1763037000,UTC,,FT,Match Finished,90,887,Second League,Egypt,2025,Regular Season - 12,18021,Asyut Petrol,,18032,Itesalat,,2,2,1,0,2,2,,,,,Asyut University Stadium,Asyut
1445350,2025-11-13T12:30:00+00:00,1763037000,UTC,,FT,Match Finished,90,887,Second League,Egypt,2025,Regular Season - 12,1034,El Entag EL Harby,False,1048,Aswan Sc,True,0,1,0,1,0,1,,,,,Al Salam Stadium,Cairo
1484999,2025-11-13T12:30:00+00:00,1763037000,UTC,,FT,Match Finished,90,10,Friendlies,World,2025,Friendlies 1,1564,Thailand,True,1546,Singapore,False,3,2,1,1,3,2,,,,,,
1415987,2025-11-13T13:00:00+00:00,1763038800,UTC,,FT,Match Finished,90,400,Super League,Zambia,2025,Regular Season - 8,5211,Power Dynamos,True,7455,Kansanshi Dynamos,False,2,0,1,0,2,0,,,,,Arthur Davies Stadium,Kitwe
1415991,2025-11-13T13:00:00+00:00,1763038800,UTC,,FT,Match Finished,90,400,Super League,Zambia,2025,Regular Season - 9,5201,Kabwe Warriors,,5200,Green Eagles,,0,0,0,0,0,0,,,,,Godfrey Chitalu Stadium,Kabwe
1435887,2025-11-13T13:00:00+00:00,1763038800,UTC,,FT,Match Finished,90,566,Ligue A,Burundi,2025,Regular Season - 12,12179,Flambeau du Centre,True,24755,Royal Vision,False,3,0,0,0,3,0,,,,,Stade Ingoma,Gitega
1445974,2025-11-13T13:00:00+00:00,1763038800,UTC,,PST,Match Postponed,,400,Super League,Zambia,2025,Regular Season - 5,5214,ZESCO United,,5213,Red Arrows,,,,,,,,,,,,Levy Mwanawasa Stadium,Ndola
1483895,2025-11-13T13:00:00+00:00,1763038800,UTC,,NS,Not Started,,847,Premier League,Eswatini,2025,Regular Season - 6,16822,Royal Leopards,,26847,Amawele,,,,,,,,,,,,,
1483896,2025-11-13T13:30:00+00:00,1763040600,UTC,,NS,Not Started,,847,Premier League,Eswatini,2025,Regular Season - 6,26849,Ubombo Sugar,,16818,Manzini Wanderers,,,,,,,,,,,,,
1486081,2025-11-13T13:30:00+00:00,1763040600,UTC,,FT,Match Finished,90,760,LFA First Division,Liberia,2025,Regular Season - 7,26909,Downtown,,16143,BEA Mountain,,0,0,0,0,0,0,,,,,,
1378596,2025-11-13T14:00:00+00:00,1763042400,UTC,,FT,Match Finished,90,117,1. Division,Belarus,2025,Regular Season - 31,11266,Dinamo Minsk II,,384,FC Dnepr Mogilev,,0,0,0,0,0,0,,,,,RCOP-BGU Stadium,Minsk
1483141,2025-11-13T14:00:00+00:00,1763042400,UTC,,FT,Match Finished,90,424,Ligue 1,Congo-DR,2025,Regular Season - 6,10085,Renaissance,,8067,Motema Pembe,,1,1,0,1,1,1,,,,,,
1483156,2025-11-13T14:00:00+00:00,1763042400,UTC,,PST,Match Postponed,,424,Ligue 1,Congo-DR,2025,Regular Season - 5,15285,Blessing,,26887,AS New Soger,,,,,,,,,,,,,
1423943,2025-11-13T15:00:00+00:00,1763046000,UTC,,FT,Match Finished,90,701,Liga Revelação U23,Portugal,2025,Regular Season - 13,15460,Benfica U23,,26257,União Leiria U23,,1,1,0,0,1,1,,,,,Caixa Futebol Campus,Seixal
1445351,2025-11-13T15:00:00+00:00,1763046000,UTC,,FT,Match Finished,90,887,Second League,Egypt,2025,Regular Season - 12,18031,El Seka El Hadid,False,25467,Maleyet Kafr El Zayiat,True,1,2,1,1,1,2,,,,,Al-Sekka Al-Hadid Stadium,Cairo
1445655,2025-11-13T15:00:00+00:00,1763046000,UTC,,FT,Match Finished,90,399,NPFL,Nigeria,2026,Regular Season - 9,5191,Remo Stars,False,5176,Enugu Rangers,True,0,1,0,1,0,1,,,,,Abuja National Stadium,Ijebu-Ode
1347830,2025-11-13T16:00:00+00:00,1763049600,UTC,,FT,Match Finished,90,1104,Liga 3,Georgia,2025,Regular Season - 27,14866,Varketili,,16516,Shturmi,,0,0,0,0,0,0,,,,,,
1350066,2025-11-13T16:00:00+00:00,1763049600,UTC,,FT,Match Finished,90,850,UEFA U21 Championship - Qualification,World,2027,Group Stage - 9,8186,Croatia U21,True,8206,Lithuania U21,False,4,0,1,0,4,0,,,,,SRC Velika Gorica,Velika Gorica
1350067,2025-11-13T16:00:00+00:00,1763049600,UTC,,FT,Match Finished,90,850,UEFA U21 Championship - Qualification,World,2027,Group Stage - 9,8212,North Macedonia U21,False,8225,Sweden U21,True,1,4,1,2,1,4,,,,,Stadion Petar Milosevski,Bitola
1481801,2025-11-13T16:00:00+00:00,1763049600,UTC,"Shaun Evans, Australia",FT,Match Finished,90,30,World Cup - Qualification Asia,World,2026,Final,1563,United Arab Emirates,,1567,Iraq,,1,1,1,1,1,1,,,,,Mohammad Bin Zayed Stadium,Abu Dhabi
1483273,2025-11-13T16:00:00+00:00,1763049600,UTC,"Abongile Tom, South Africa",AET,Match Finished,120,29,World Cup - Qualification Africa,World,2023,Semi-Finals,19,Nigeria,True,1503,Gabon,False,4,1,0,0,1,1,3,0,,,Moulay Hassan Stadium,Rabat
1485001,2025-11-13T16:00:00+00:00,1763049600,UTC,,FT,Match Finished,90,10,Friendlies,World,2025,Friendlies 1,22,Iran,,1533,Cape Verde Islands,,0,0,0,0,0,0,,,,,,
1486082,2025-11-13T16:00:00+00:00,1763049600,UTC,,FT,Match Finished,90,760,LFA First Division,Liberia,2025,Regular Season - 7,25192,Fassell,,6425,LPRC Oilers,,0,0,0,0,0,0,,,,,,
1486083,2025-11-13T16:00:00+00:00,1763049600,UTC,,FT,Match Finished,90,760,LFA First Division,Liberia,2025,Regular Season - 7,16144,Freeport,False,16151,Watanga,True,2,4,2,1,2,4,,,,,,
1486084,2025-11-13T16:00:00+00:00,1763049600,UTC,,FT,Match Finished,90,760,LFA First Division,Liberia,2025,Regular Season - 7,18110,Heaven Eleven,True,26907,Wologizi,False,2,1,1,0,2,1,,,,,,
1486085,2025-11-13T16:00:00+00:00,1763049600,UTC,,FT,Match Finished,90,760,LFA First Division,Liberia,2025,Regular Season - 7,8062,LISCR,True,4048,Discoveries,False,1,0,0,0,1,0,,,,,,
1323343,2025-11-13T17:00:00+00:00,1763053200,UTC,"Nikola Dabanovic, Montenegro",FT,Match Finished,90,32,World Cup - Qualification Europe,World,2024,Group Stage - 9,1096,Azerbaijan,False,18,Iceland,True,0,2,0,2,0,2,,,,,Neftçi Arena,Baku
